Car,Model,Volume,Weight,CO2
Hyundai,Santa Fe DM 2.4 Lts. DOHC Station Wagon 5P. T/M 4x2 Motor Otto,2400,1474,223
Mazda,Mazda3 1.6 Lts. DOHC Sedan 4P. T/M Motor Otto,1600,1814,148
Hyundai,Eón HA 0.8 Lts. DOHC Hatch Back 5P. T/M Motor Otto,800,1134,121
Volkswagen,Passat TSI 1.8 Lts. Turbo DOHC Sedan 4P. T/A Motor CDAA Otto,1800,1474,168
Fiat,Linea Active JTD 1.2 Lts. DOHC Sedan 4P. T/M Motor Diesel,1200,1814,129
Porsche,Macan Turbo 3.6 Lts. DOHC Station Wagon 5P. 4x4 T/A Motor Otto,3600,1814,208
Brilliance,H330 1.5 Lts. DOHC Sedan 4P. T/M Motor Otto,1500,1247,167
Brilliance,H320 1.5 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1500,1247,167
Kia,Quoris 3.8 Lts. DOHC Sedan 4P. T/A Motor Otto,3800,1474,266
Volkswagen,Tiguan 2.0 Lts. TSI 4Motion DOHC Station Wagon 5P. 4x4 T/A Motor CAWB Otto,2000,1474,243
Honda,City LX 2.0 Lts. SOHC Sedan 4P. T/M Motor Otto,2000,1474,141
Hyundai,i30 GD 1.8 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1800,1247,161
Mini,Cooper D 1.5 Lts. DOHC Hatch Back 3P. T/A Motor Diesel,1500,1644,119
M. Benz,SLK 200 1.8 Lts. DOHC Roadster 2P. T/A Motor Otto,1800,1474,163
Mazda,Mazda3 1.6 Lts. DOHC Sedan 4P. T/A Motor Otto,1600,1814,159
M. Benz,A 200 CDI 2.1 Lts.. DOHC Hatch Back 5P. T/A Motor Diesel,2100,1701,141
M. Benz,A 220 CDI 2.1 Lts.. DOHC Hatch Back 5P. T/A Motor Diesel,2100,1701,141
Nissan,Sentra 1.8 Lts. DOHC Sedan 4P. T/A Tipo CVT Motor Otto,1800,1474,154
Kia,Morning 1.2 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1200,1814,117
Hyundai,Elantra MD FL 1.8 Lts. DOHC Sedan 4P. T/M Motor Otto,1800,1134,170
Hyundai,Elantra JK FL 1.8 Lts. DOHC Coupé 2P. T/M Motor Otto,1800,1134,170
Hyundai,Accent RB 1.4 Lts. DOHC Sedan 4P. T/A Tipo CVT Motor Otto,1400,1474,150
Hyundai,Accent RB 1.4 Lts. DOHC Hatch Back 5P. T/A Tipo CVT Motor Otto,1400,1474,150
Great Wall,M4 1.5 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1500,1814,152
Volkswagen,Sciricco TSI 1.4 Lts. DOHC Hatch Back 3P. T/A Motor CTHD Otto,1400,1474,151
Volkswagen,Sciricco TSI 1.4 Lts. DOHC Hatch Back 3P. T/M Motor CTHD Otto,1400,1474,157
Hyundai,i30 GD 1.6 Lts. DOHC Hatch Back 5P. T/A Motor Otto,1600,1247,168
Hyundai,Veloster FS 1.6 Lts. DOHC Hatch Back 4P. T/M Motor Otto,1600,1474,153
Chery,Tiggo 5 2.0 Lts. DOHC Station Wagon 5P. T/M Motor Otto,2000,1474,197
Renault,Koleos 2.0 Lts. DOHC Station Wagon 5P. T/A Tipo CVT Motor Otto,2000,1588,212
Hyundai,Elantra MD FL 1.8 Lts. DOHC Sedan 4P. T/A Motor Otto,1800,1134,173
Hyundai,Elantra JK FL 1.8 Lts. DOHC Coupe 2P. T/A Motor Otto,1800,1134,173
Renault,Megane III 1.6 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1600,1814,158
Renault,Fluence 1.6 Lts. DOHC Sedan 4P. T/M Motor Otto,1600,1247,158
Renault,Dokker 1.6 Lts. SOHC Furgón 5P. T/M Motor Otto,1600,1134,178
Volvo,S80 T5 2.0 Lts. DOHC Sedan 4P. T/A Motor Otto,2000,1474,157
Mahindra,Quanto C8 2.2 Lts. DOHC Tipo Jeep 5P. T/M 4x4 Motor Diesel,2200,1474,218
Mahindra,Quanto C8 2.2 Lts. DOHC Tipo Jeep 5P. T/M 4x2 Motor Diesel,2200,1474,218
Hyundai,Veloster FS 1.6 Lts. DOHC Hatch Back 4P. T/A Motor Otto,1600,1474,165
Baic,Senova 2.0 Lts. DOHC Turbo Sedan 4P. T/A Motor Otto,2000,1474,262
Hyundai,Grand i10 BA 1.2 Lts. DOHC Hatch Back 5P. T/A Motor Otto,1200,1247,150
Hyundai,Grand i10 BA 1.2 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1200,1247,140
Porsche,Macan R4 2.0 Lts. DOHC Station Wagon 5P. 4x4 T/A Motor Otto,2000,1814,168
Jaguar,F-Type 5.0 Lts. DOHC Coupe 2P. T/A Motor Otto,5000,1247,259
Hyundai,i30 GD 1.8 Lts. DOHC Hatch Back 5P. T/A Motor Otto,1800,1247,174
Porsche,Panamera Turbo 4.8 Lts. DOHC Sedan 4P. 4x4 T/A Motor Otto,4800,1474,248
Peugeot,RCZ-R 1.6 Lts. THP 270HP DOHC Coupe 2P T/M Motor Otto,1600,1474,150
Porsche,911 GT3 3.8 Lts. DOHC Coupé 2P. T/A Motor Otto,3800,1701,301
Suzuki,SX4 1.6 Lts. DOHC Sedan 4P. T/M Motor Otto,1600,1474,160
Hyundai,Grand i10 BA 1.2 Lts. DOHC Sedan 4P. T/M Motor Otto,1200,1247,137
Infiniti,QX50 3.7 Lts. DOHC Station Wagon 5P. 4x4 T/A Motor Otto,3700,1474,261
Volkswagen,Tiguan TSI 4Motion 2.0 Lts. DOHC Station Wagon 5P. T/M 4x4 Motor CCZB Otto,2000,1474,204
Infiniti,QX70 3.7 Lts. DOHC Station Wagon 5P. 4x4 T/A Motor Otto,3700,1474,281
Volkswagen,Scirocco 2.0 Lts. DOHC Hatch Back 3P. T/A Motor CCZB Otto,2000,1474,204
Volkswagen,Scirocco 2.0 Lts. DOHC Hatch Back 3P. T/M Motor CCZB Otto,2000,1474,178
Honda,City 1.5 Lts. SOHC Sedan 4P. T/A (CVT) Motor Otto,1500,1474,138
Nissan,Juke Upper Turbo 1.6 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1600,1588,168
M. Benz,B 180 CDI 1.5 Lts. DOHC Hatch Back 5P. T/A Motor Diesel,1500,1474,133
Jaguar,F-Type S/C 3.0 Lts. DOHC Coupe 3P. T/A Motor Otto,3000,1247,205
Jaguar,F-Type S/CS 3.0 Lts. DOHC Coupe 3P. T/A Motor Otto,3000,1247,213
Volkswagen,Caddy Combi 2.0 Lts. TDI DOHC Sation Wagon 6P. T/M Motor CFHC Diesel,2000,1247,162
Volkswagen,Caddy 2.0 Lts. TDI DOHC Furgón 5P. T/M Motor CFHC Diesel,2000,1247,162
Nissan,Juke 1.6 Lts. DOHC Hatch Back 5P. T/A CVT Motor Otto,1600,1588,139
BMW,X3 xDrive20d 2.0 Lts. DOHC Station Wagon 5P. 4x4 T/A Motor Diesel,2000,1701,131
BMW,X3 sDrive18d 2.0 Lts. DOHC Station Wagon 5P. 4x2 T/A Motor Diesel,2000,1701,126
BMW,X4 xDrive20d 2.0 Lts. DOHC Station Wagon 5P. 4x4 T/A Motor Diesel,2000,1701,131
Nissan,Juke Upper AWD Turbo 1.6 Lts. DOHC Hatch Back 5P. T/A CVT 4x4 Motor Otto,1600,1588,165
Subaru,WRX STI 2.5 Lts. Turbo DOHC Sedan 4P. T/M 4x4 Motor Otto,2500,1701,242
Opel,Astra NB 1.4 Lts. Turbo DOHC Sedan 4P. T/A Motor Otto,1400,1474,153
Opel,Astra NB5 1.4 Lts. Turbo DOHC Hatch Back 5P. T/A Motor Otto,1400,1474,153
Ford,Ecosport 2.0 Lts. DOHC Station Wagon 5P. T/A Motor Otto,2000,1134,176
Renault,Duster 2.0 Lts. DOHC Station Wagon 5P. T/M 4x2 Motor Otto,2000,1134,203
Peugeot,308 2.0 Lts. Bleu-Hdi DOHC 150 hp Hatch Back 5P. T/A Motor Diesel,2000,1701,107
Renault,Dokker 1.5 Lts. SOHC Furgón 5P. T/M Motor Diesel,1500,1134,128
DFLM,X3 1.6 Lts. DOHC Sattion Wagon 5P. T/M Motor Otto,1600,1701,160
Citroen,Jumpy 2.0 Lts. HDI DOHC Minibus 5P. 9 Pasajeros T/M Motor Diesel,2000,1588,175
Citroen,Jumpy 2.0 Lts. HDI DOHC Minibus 6P. 9 Pasajeros T/M Motor Diesel,2000,1588,175
Ford,Ecosport 1.6 Lts. DOHC Station Wagon (Tipo SUV) 5P. T/M Motor Otto,1600,1134,175
Skoda,Rapid Spaceback 1.6 Lts. TDI DOHC Hatch Back 5P. T/A Motor CAYB Diesel,1600,1474,122
Skoda,Rapid 1.6 Lts. TDI DOHC Sedan 4P. T/A Motor CAYB Diesel,1600,1474,122
Skoda,Fabia 1.2 Lts. TFS SOHC Hatch Back 5P. T/M Motor CBZA Otto,1200,1247,126
Skoda,Fabia 1.2 Lts. TDI DOHC Hatch Back 5P. T/M Motor CFWA Diesel,1200,1247,107
M. Benz,C 200 2.0 Lts. DOHC Sedan 4P. T/A Motor Otto,2000,1474,136
M. Benz,C 200 Estate 2.0 Lts. DOHC Station Wagon 5P. T/A Motor Otto,2000,1474,138
M. Benz,C 250 2.0 Lts. DOHC Sedan 4P. T/A Motor Otto,2000,1474,136
M. Benz,C 250 Estate 2.0 Lts. DOHC Station Wagon 5P. T/A Motor Otto,2000,1474,138
Nissan,New Qashqai 2.0 Lts. DOHC Sattion Wagon 5P. T/A CVT AWD Motor Otto,2000,1814,169
Nissan,New Qashqai 2.0 Lts. DOHC Sattion Wagon 5P. T/A CVT 2WD Motor Otto,2000,1814,169
Baic,UP 1.3 Lts. DOHC Sedan 4P. T/M Motor Otto,1300,1474,153
Baic,UP 1.3 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1300,1474,153
Chery,Arrizo 7 1.6 Lts. DOHC Sedan 4P. T/A CVT Motor Otto,1600,1474,188
Porsche,911 Targa 4S 3.8 Lts. DOHC Cabriolet 2P. T/A Motor Otto,3800,1701,214
Changan,CS35 1.6 Lts. DOHC Station Wagon 5P. T/A Motor Otto,1600,1134,185
Ford,Fiesta 1.6 Lts. DOHC Sedan 4P. T/M Motor Otto,1600,1247,153
Ford,Fiesta 1.6 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1600,1247,153
Ford,Fiesta Titanium1.6 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1600,1247,153
Baic,UP 1.5 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1500,1474,159
Baic,UP 1.5 Lts. DOHC Sedan 4P. T/M Motor Otto,1500,1474,159
Kia,Sportage 2.0 Lts. DOHC Station Wagon 5P. T/M 4x4 Motor Otto,2000,1474,199
Kia,Sportage 2.0 Lts. DOHC Station Wagon 5P. T/M 4x2 Motor Otto,2000,1474,199
Kia,Sportage 2.0 Lts. DOHC Station Wagon 5P. T/A 4x4 Motor Otto,2000,1474,204
Kia,Sportage 2.0 Lts. DOHC Station Wagon 5P. T/A 4x2 Motor Otto,2000,1474,204
Porsche,Panamera V6 3.6 Lts. DOHC Sedan 4P. T/A Motor Otto,3600,1474,198
Skoda,Rapid Spaceback 1.6 Lts. TDI DOHC Hatch Back 5P. T/M Motor CAYB Diesel,1600,1474,121
Skoda,Rapid 1.6 Lts. TDI DOHC Sedan 4P. T/M Motor CAYB Diesel,1600,1474,121
Opel,Astra HB 5 1.4 Lts. Turbo DOHC Hatch Back 5P. T/M Motor Otto,1400,1474,145
Opel,Astra NB 5 1.4 Lts. Turbo DOHC Sedan 4P. T/M Motor Otto,1400,1474,147
Honda,Fit 1.5 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1500,1247,150
BMW,M4 3.0 Lts. DOHC Coupé 2P. T/A Motor Otto,3000,1814,194
BMW,M4 3.0 Lts. DOHC Cabriolet 2P. T/A Motor Otto,3000,1814,203
BMW,M4 3.0 Lts. DOHC Sedan 4P. T/A Motor Otto,3000,1814,194
Porsche,Boxster S 3.4 Lts. DOHC Cabriolet 2P T/A Motor Otto,3400,1474,195
Kia,Morning 1.2 Lts. DOHC Hatch Back 5P. T/A Motor Otto,1200,1814,134
Suzuki,SX4 S-Cross 1.6 Lts. DOHC Hatch Back 5P. T/M 4WD Motor Otto,1600,1474,153
Suzuki,SX4 S-Cross 1.6 Lts. DOHC Hatch Back 5P. T/M 4x2 Motor Otto,1600,1474,153
Honda,Fit 1.5 Lts. DOHC Hatch Back 5P. T/A Tipo CVT Motor Otto,1500,1247,140
DFLM,LZ6510MQ20MN M5 2.0 Lts.. SOHC 11 Asientos 4P. T/M Motor Otto,2000,1814,238
DFLM,LZ6510MQ20MN M5 Cargo 2.0 Lts.. SOHC Furgón 5P. T/M Motor Otto,2000,1814,238
Geely,GC7 1.5 Lts. DOHC Sedan 4P. T/M Motor Otto,1500,1247,170
Renault,Duster 2.0 Lts. DOHC Station Wagon 5P. T/M 4x4 Motor Otto,2000,1134,225
Nissan,New Qashqai 2.0 Lts. DOHC Station Wagon 5P. T/M Motor Otto,2000,1814,179
Fiat,500 Abarth T-Jet 1.4 Lts. DOHC Cabriolet 2P. T/A Motor Otto,1400,1701,154
Opel,Insignia 1.6T Lts.. DOHC Sedán 4P. T/A Motor Otto,1600,1588,159
Faw,Oley 1.5 Lts.. DOHC Sedan 4P. T/M Motor Otto,1500,1814,170
Faw,Oley 1.5 Lts.. DOHC Hatch Back 5P. T/M Motor Otto,1500,1814,170
DFLM,Joyear LV/LZ6430BQBE 1.6 Lts. DOHC Station Wagon 5P. T/M Motor Otto,1600,1588,172
Toyota,FJ Cruiser 4.0 Lts. DOHC Station Wagon 5P. T/A 4x4 Motor Otto,4000,1247,295
Toyota,FJ Cruiser 4.0 Lts. DOHC Tipo Jeep 5P. T/A 4x4 Motor Otto,4000,1247,295
Volvo,S60 T5 R-Desing S.S. 2.0 Lts. DOHC Sedan 4P. T/A Motor Otto,2000,1474,184
Mazda,Mazda2 1.5 Lts. DOHC Hatch Back 5P. T/M Motor Otto,1500,1814,161
Mazda,Mazda5 2.0 Lts. DOHC Station Wagon 5P. T/A Motor Otto,1500,1814,195
Mazda,Mazda2 1.5 Lts. DOHC Hatch Back 5P. T/A Motor Otto,1500,1814,173
Mazda,Mazda5 2.0 Lts. DOHC Station Wagon 5P. T/M Motor Otto,1500,1814,205
Faw,X80 2.0 Lts. DOHC Station Wagon 5P. T/M Motor Otto,2000,1701,200
Faw,X80 2.0 Lts. DOHC Station Wagon 5P. T/A Motor Otto,2000,1701,205
Fiat,500 Abarth 595 Competizione T-Jet 1.4 Lts. DOHC Hatch Back 3P. T/M Motor Otto,1400,1701,155
Opel,Adam 1.4 Lts. DOHC Hatch Back 3P. T/M Motor Otto,1400,1474,129
Porsche,Boxster GTS 3.4 Lts. DOHC Cabriolet 2P T/A Motor Otto,3400,1474,195
BMW,X4 xDrive35i 3.0 Lts. DOHC Station Wagon 5P. 4x4 T/A Motor Otto,3000,1701,193
