id,fecha_inicio,mes_reclamo,fecha_ultima_accion,pex,p1a,p1b,pinst,ppei1,ppei2,ppei3,ppei4,p2,p3,p4a,p4b,p4c,nps,pgen,gen,region,educ,edad,ocup,ingreso,sitdisc,indg
28574,2023-08-15 11:16:09,8,2023-08-15 11:21:01,1,1,1,1,1,1,1,1,No solucionó su Reclamo.,Me hubiera gustado recibir información con mayor frecuencia.,1,1,1,1,1,Femenino.,Región de La Araucanía.,Superior universitaria completa.,18 a 29 años.,Empleador/a o patrón/a,$1.100.000 o más,No,No
28575,2023-08-15 14:36:05,8,2023-08-15 14:48:49,1,1,1,1,1,1,1,4,No solucionó su Reclamo.,Me hubiera gustado recibir información con mayor frecuencia.,4,4,4,1,1,Masculino.,Región Metropolitana de Santiago.,Superior técnico profesional completa.,45 a 64 años.,Asalariado/a,$1.100.000 o más,No,No
28579,2023-08-15 19:53:20,8,2023-08-15 19:55:29,1,1,1,1,1,1,1,1,No solucionó su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,4,1,3,1,4,Femenino.,Región Metropolitana de Santiago.,Superior universitaria completa.,45 a 64 años.,Trabajador/a por cuenta propia,Menos de $300.000,No,No
28580,2023-08-15 21:05:34,8,2023-08-15 21:08:35,1,1,1,1,1,1,1,1,No solucionó su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,1,7,1,1,Femenino.,Región de La Araucanía.,Superior universitaria completa.,30 a 44 años.,Trabajador/a por cuenta propia,Entre $600.000 y $1.099.000,No,No
28581,2023-08-16 8:38:07,8,2023-08-16 8:51:40,1,1,1,1,1,1,1,1,No solucionó su Reclamo.,Me hubiera gustado recibir información con mayor frecuencia.,1,1,4,1,1,Masculino.,Región Metropolitana de Santiago.,Superior técnico profesional completa.,45 a 64 años.,Asalariado/a,Entre $600.000 y $1.099.000,No,No
28587,2023-08-16 10:51:28,8,2023-08-16 10:54:31,7,7,7,7,7,7,7,7,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Masculino.,Región Metropolitana de Santiago.,Media completa.,45 a 64 años.,Empleador/a o patrón/a,Entre $400.000 y $599.999,No,Sí
28588,2023-08-16 10:57:02,8,2023-08-16 10:59:17,7,6,5,7,7,7,7,7,Solucionó parcialmente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,6,7,7,10,7,Masculino.,Región del Biobío.,Superior universitaria completa.,18 a 29 años.,Trabajador/a por cuenta propia,Menos de $300.000,No,No
28590,2023-08-16 11:19:21,8,2023-08-16 11:27:40,1,1,1,1,1,1,1,7,Otro,El SERNAC me envió información con la frecuencia adecuada.,1,7,1,1,1,Femenino.,Región Metropolitana de Santiago.,Superior universitaria completa.,30 a 44 años.,Trabajador/a por cuenta propia,Entre $600.000 y $1.099.000,No,No
28592,2023-08-16 12:57:53,8,2023-08-16 13:02:57,5,4,4,4,5,5,5,6,Solucionó parcialmente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,5,5,5,6,5,Masculino.,Región Metropolitana de Santiago.,Superior universitaria completa.,45 a 64 años.,Asalariado/a,$1.100.000 o más,No,No
28595,2023-08-16 13:52:32,8,2023-08-16 13:58:40,6,6,4,6,6,6,6,6,Otro,El SERNAC me envió información con la frecuencia adecuada.,6,6,6,9,6,Femenino.,Región Metropolitana de Santiago.,Superior técnico profesional completa.,45 a 64 años.,Asalariado/a,Entre $600.000 y $1.099.000,No,No
28597,2023-08-16 14:38:35,8,2023-08-16 14:41:41,7,7,7,7,6,6,7,7,Otro,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Femenino.,Región Metropolitana de Santiago.,Superior técnico profesional completa.,45 a 64 años.,Asalariado/a,$1.100.000 o más,No,No
28598,2023-08-16 15:18:39,8,2023-08-16 15:21:49,7,7,7,7,7,4,3,4,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,5,5,5,8,7,Masculino.,Región de Atacama.,Superior universitaria completa.,30 a 44 años.,Trabajador/a por cuenta propia,$1.100.000 o más,No,No
28599,2023-08-16 15:54:53,8,2023-08-16 15:59:51,7,7,7,7,7,7,7,7,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Masculino.,Región de Arica y Parinacota.,Superior universitaria completa.,65 años o más.,Jubilado/a,Entre $600.000 y $1.099.000,Sí,No
28600,2023-08-16 16:04:39,8,2023-08-16 16:10:35,7,7,7,7,7,7,7,7,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Masculino.,Región Metropolitana de Santiago.,Superior técnico profesional completa.,45 a 64 años.,Jubilado/a,Entre $400.000 y $599.999,No,No
28601,2023-08-16 17:03:21,8,2023-08-16 17:12:29,2,2,1,2,2,2,2,5,No solucionó su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,2,2,2,2,1,Femenino.,Región Metropolitana de Santiago.,Media completa.,30 a 44 años.,Trabajador/a por cuenta propia,Menos de $300.000,No,No
28602,2023-08-16 17:22:30,8,2023-08-16 17:36:55,1,1,1,1,1,1,1,1,No solucionó su Reclamo.,Me hubiera gustado recibir información con mayor frecuencia.,2,1,1,1,1,Masculino.,Región de Tarapacá.,Básica completa.,30 a 44 años.,Trabajador/a por cuenta propia,Entre $300.001 y $399.999,No,Sí
28606,2023-08-16 20:15:35,8,2023-08-16 20:21:00,7,7,7,7,7,7,7,7,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Femenino.,Región del Libertador General Bernardo O’Higgins.,Básica completa.,45 a 64 años.,Desempleado/a o desocupado/a,Menos de $300.000,No,No
28607,2023-08-16 20:47:47,8,2023-08-16 20:55:28,6,6,5,6,7,6,6,4,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,6,6,10,6,Masculino.,Región Metropolitana de Santiago.,Superior universitaria completa.,45 a 64 años.,Empleador/a o patrón/a,$1.100.000 o más,No,No
28610,2023-08-16 23:09:47,8,2023-08-16 23:14:26,3,4,1,6,6,5,7,7,Otro,El SERNAC me envió información con la frecuencia adecuada.,7,5,6,9,5,Femenino.,Región del Biobío.,Superior universitaria completa.,45 a 64 años.,Asalariado/a directivo/a o gerente,Entre $600.000 y $1.099.000,No,No
28611,2023-08-17 9:24:56,8,2023-08-17 9:30:05,7,7,7,6,7,5,6,7,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Masculino.,Región de Atacama.,Media completa.,30 a 44 años.,Asalariado/a,Entre $400.000 y $599.999,No,Sí
28613,2023-08-17 10:11:19,8,2023-08-17 10:22:54,1,1,1,1,1,1,1,1,No solucionó su Reclamo.,Me hubiera gustado recibir información con mayor frecuencia.,6,1,1,1,1,Masculino.,Región de Magallanes y la Antártica Chilena.,Media completa.,45 a 64 años.,Asalariado/a,Entre $400.000 y $599.999,Sí,Sí
28614,2023-08-17 10:22:44,8,2023-08-17 10:25:23,7,7,5,7,7,7,7,7,Solucionó parcialmente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Masculino.,Región Metropolitana de Santiago.,Superior técnico profesional completa.,45 a 64 años.,Asalariado/a,Entre $600.000 y $1.099.000,No,No
28616,2023-08-17 10:53:44,8,2023-08-17 10:55:36,7,7,7,7,7,7,7,7,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Masculino.,Región de Valparaíso.,Superior universitaria completa.,30 a 44 años.,Asalariado/a,$1.100.000 o más,No,No
28618,2023-08-17 11:10:06,8,2023-08-17 11:14:57,3,1,1,4,4,3,4,7,Otro,El SERNAC me envió información con la frecuencia adecuada.,3,4,3,7,5,Femenino.,Región Metropolitana de Santiago.,Superior universitaria completa.,18 a 29 años.,Asalariado/a,Entre $600.000 y $1.099.000,No,No
28619,2023-08-17 11:27:26,8,2023-08-17 11:32:20,7,4,3,6,6,6,6,6,Solucionó parcialmente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,6,6,5,7,5,Masculino.,Región de Valparaíso.,Superior universitaria completa.,45 a 64 años.,Asalariado/a directivo/a o gerente,$1.100.000 o más,No,No
28622,2023-08-17 11:56:58,8,2023-08-17 11:58:55,7,7,2,7,7,7,7,7,Solucionó parcialmente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,6,10,7,Masculino.,Región de Antofagasta.,Media completa.,30 a 44 años.,Asalariado/a,Menos de $300.000,No,No
28625,2023-08-17 12:27:34,8,2023-08-17 12:29:49,7,7,7,5,6,5,4,5,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,6,6,8,5,Masculino.,Región de Los Lagos.,Superior universitaria completa.,30 a 44 años.,Asalariado/a,Entre $400.000 y $599.999,No,No
28627,2023-08-17 12:44:29,8,2023-08-17 12:51:25,6,6,6,6,5,5,7,6,Otro,El SERNAC me envió información con la frecuencia adecuada.,6,6,6,9,6,Femenino.,Región del Libertador General Bernardo O’Higgins.,Superior universitaria completa.,45 a 64 años.,Asalariado/a,Entre $600.000 y $1.099.000,No,No
28629,2023-08-17 13:31:04,8,2023-08-17 13:33:45,1,1,1,1,1,1,1,1,No solucionó su Reclamo.,Me hubiera gustado recibir información con mayor frecuencia.,3,1,5,1,1,Femenino.,Región de Los Ríos.,Media completa.,30 a 44 años.,Asalariado/a,Entre $400.000 y $599.999,No,Sí
28631,2023-08-17 14:49:01,8,2023-08-17 14:52:22,7,7,7,7,7,7,7,7,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Femenino.,Región Metropolitana de Santiago.,Media completa.,30 a 44 años.,Trabajo familiar o personal no remunerado,Menos de $300.000,No,No
28634,2023-08-17 16:19:44,8,2023-08-17 16:23:13,1,1,1,1,2,1,1,2,Solucionó parcialmente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,1,1,2,1,1,Masculino.,Región Metropolitana de Santiago.,Superior universitaria completa.,45 a 64 años.,Asalariado/a,$1.100.000 o más,No,No
28636,2023-08-17 16:59:33,8,2023-08-17 17:01:04,7,7,7,7,6,6,6,6,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,6,7,7,10,7,Femenino.,Región Metropolitana de Santiago.,Superior universitaria completa.,45 a 64 años.,Asalariado/a,Entre $600.000 y $1.099.000,No,No
28640,2023-08-17 17:34:16,8,2023-08-17 17:45:48,6,5,5,7,6,5,6,7,Solucionó parcialmente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,6,7,7,10,7,Femenino.,Región Metropolitana de Santiago.,Superior universitaria completa.,30 a 44 años.,Trabajo familiar o personal no remunerado,Entre $300.001 y $399.999,No,No
28643,2023-08-17 17:58:43,8,2023-08-17 18:01:24,7,7,1,5,6,5,6,6,No solucionó su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,5,6,6,9,5,Masculino.,Región del Libertador General Bernardo O’Higgins.,Superior universitaria completa.,30 a 44 años.,Asalariado/a,Entre $600.000 y $1.099.000,No,No
28644,2023-08-17 18:10:28,8,2023-08-17 18:16:50,1,1,1,1,1,1,1,1,Otro,Me hubiera gustado recibir información con mayor frecuencia.,1,1,1,1,1,Femenino.,Región Metropolitana de Santiago.,Superior universitaria completa.,30 a 44 años.,Asalariado/a,Entre $600.000 y $1.099.000,No,No
28645,2023-08-17 18:34:23,8,2023-08-17 18:37:23,1,1,1,1,1,1,1,1,No solucionó su Reclamo.,Me hubiera gustado recibir información con menor frecuencia.,1,1,1,1,1,Femenino.,Región de Antofagasta.,Superior técnico profesional completa.,45 a 64 años.,Asalariado/a,Entre $600.000 y $1.099.000,No,No
28651,2023-08-17 22:37:57,8,2023-08-17 22:52:31,7,7,7,7,7,7,7,7,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Masculino.,Región Metropolitana de Santiago.,Superior universitaria completa.,30 a 44 años.,Asalariado/a,$1.100.000 o más,No,No
28655,2023-08-18 9:09:43,8,2023-08-18 9:12:05,1,1,1,1,1,1,1,1,No solucionó su Reclamo.,Me hubiera gustado recibir información con mayor frecuencia.,1,1,1,1,1,Femenino.,Región Metropolitana de Santiago.,Superior técnico profesional completa.,30 a 44 años.,Desempleado/a o desocupado/a,Menos de $300.000,No,No
28656,2023-08-18 9:26:35,8,2023-08-18 9:28:54,2,1,1,4,4,6,6,5,No solucionó su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,6,4,4,10,4,Masculino.,Región Metropolitana de Santiago.,Superior universitaria completa.,30 a 44 años.,Desempleado/a o desocupado/a,Menos de $300.000,No,No
28657,2023-08-18 10:38:49,8,2023-08-18 10:41:36,7,7,7,7,7,7,7,7,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Femenino.,Región del Ñuble.,Media completa.,30 a 44 años.,Desempleado/a o desocupado/a,Entre $300.001 y $399.999,No,No
28667,2023-08-18 12:29:41,8,2023-08-18 12:32:51,7,7,6,7,7,7,6,6,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Masculino.,Región Metropolitana de Santiago.,Superior universitaria completa.,18 a 29 años.,Asalariado/a,Entre $600.000 y $1.099.000,No,No
28669,2023-08-18 12:38:25,8,2023-08-18 12:42:24,5,1,1,5,6,3,3,7,No solucionó su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,4,6,10,1,Femenino.,Región Metropolitana de Santiago.,Media completa.,18 a 29 años.,Trabajador/a por cuenta propia,Menos de $300.000,No,No
28670,2023-08-18 13:48:54,8,2023-08-18 13:51:51,2,2,1,2,2,1,3,3,No solucionó su Reclamo.,Me hubiera gustado recibir información con mayor frecuencia.,3,2,5,1,3,Masculino.,Región Metropolitana de Santiago.,Superior universitaria completa.,45 a 64 años.,Asalariado/a directivo/a o gerente,$1.100.000 o más,No,No
28674,2023-08-18 15:15:32,8,2023-08-18 15:23:25,1,1,1,1,1,1,1,1,Otro,El SERNAC me envió información con la frecuencia adecuada.,6,1,4,5,4,Femenino.,Región Metropolitana de Santiago.,Superior universitaria completa.,45 a 64 años.,Trabajador/a por cuenta propia,Entre $600.000 y $1.099.000,No,No
28679,2023-08-18 16:59:46,8,2023-08-18 17:05:03,7,7,4,7,7,7,7,7,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Masculino.,Región del Libertador General Bernardo O’Higgins.,Básica completa.,30 a 44 años.,Desempleado/a o desocupado/a,Entre $600.000 y $1.099.000,No,No
28682,2023-08-18 17:49:06,8,2023-08-18 18:05:11,7,7,7,7,7,7,7,7,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Otro,Región de Tarapacá.,Media completa.,30 a 44 años.,Desempleado/a o desocupado/a,Menos de $300.000,No,No
28684,2023-08-18 18:46:08,8,2023-08-18 18:52:06,7,7,7,7,7,7,7,7,Otro,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Femenino.,Región del Libertador General Bernardo O’Higgins.,Superior universitaria completa.,30 a 44 años.,Trabajador/a por cuenta propia,Entre $600.000 y $1.099.000,No,No
28685,2023-08-18 18:47:35,8,2023-08-18 18:50:10,7,7,7,7,6,5,4,5,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,5,6,6,9,6,Masculino.,Región Metropolitana de Santiago.,Superior universitaria completa.,30 a 44 años.,Trabajador/a por cuenta propia,$1.100.000 o más,No,No
28688,2023-08-18 20:52:14,8,2023-08-18 20:57:59,1,1,1,1,1,1,1,1,No solucionó su Reclamo.,Me hubiera gustado recibir información con mayor frecuencia.,1,1,1,1,1,Femenino.,Región del Biobío.,Superior técnico profesional completa.,30 a 44 años.,Empleador/a o patrón/a,$1.100.000 o más,No,No
28689,2023-08-18 21:20:41,8,2023-08-18 21:25:45,2,2,2,2,2,2,2,2,Solucionó parcialmente su Reclamo.,Me hubiera gustado recibir información con mayor frecuencia.,2,1,1,2,2,Femenino.,Región de Coquimbo.,Superior universitaria completa.,30 a 44 años.,Asalariado/a,Entre $600.000 y $1.099.000,No,No
28691,2023-08-18 21:34:23,8,2023-08-18 21:36:32,7,4,1,7,6,5,5,7,No solucionó su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Masculino.,Región de Valparaíso.,Superior técnico profesional completa.,65 años o más.,Jubilado/a,$1.100.000 o más,No,No
28692,2023-08-18 23:19:10,8,2023-08-18 23:23:36,1,1,1,1,1,1,1,4,No solucionó su Reclamo.,Me hubiera gustado recibir información con mayor frecuencia.,4,3,4,1,1,Masculino.,Región Metropolitana de Santiago.,Superior universitaria completa.,30 a 44 años.,Trabajador/a por cuenta propia,$1.100.000 o más,No,No
28695,2023-08-19 9:45:01,8,2023-08-19 9:47:51,7,1,1,3,4,2,5,7,No solucionó su Reclamo.,Me hubiera gustado recibir información con mayor frecuencia.,6,6,6,7,5,Masculino.,Región del Biobío.,Superior universitaria completa.,30 a 44 años.,Asalariado/a,$1.100.000 o más,No,No
28697,2023-08-19 13:59:27,8,2023-08-19 14:04:38,7,7,1,7,7,7,7,7,No solucionó su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Femenino.,Región Metropolitana de Santiago.,Superior técnico profesional completa.,45 a 64 años.,Trabajo familiar o personal no remunerado,Entre $600.000 y $1.099.000,No,No
28700,2023-08-19 18:49:57,8,2023-08-19 18:53:37,1,1,7,7,7,7,7,7,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Femenino.,Región Metropolitana de Santiago.,Superior universitaria completa.,45 a 64 años.,Asalariado/a,Entre $600.000 y $1.099.000,Sí,No
28704,2023-08-19 22:47:35,8,2023-08-19 22:51:05,7,7,7,6,5,5,6,5,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,6,7,6,10,7,Femenino.,Región Metropolitana de Santiago.,Superior universitaria completa.,30 a 44 años.,Asalariado/a,Entre $600.000 y $1.099.000,No,No
28705,2023-08-20 16:05:56,8,2023-08-20 16:16:45,7,7,2,7,7,7,7,7,Otro,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Masculino.,Región de Los Ríos.,Superior universitaria completa.,65 años o más.,Trabajador/a por cuenta propia,$1.100.000 o más,No,Sí
28707,2023-08-21 9:32:05,8,2023-08-21 9:34:56,3,1,1,3,3,1,2,6,No solucionó su Reclamo.,Me hubiera gustado recibir información con mayor frecuencia.,3,1,3,1,2,Femenino.,Región del Libertador General Bernardo O’Higgins.,Media completa.,18 a 29 años.,Desempleado/a o desocupado/a,Menos de $300.000,No,No
28711,2023-08-21 21:00:29,8,2023-08-21 21:04:08,7,5,1,6,6,6,5,7,No solucionó su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,5,7,10,7,Masculino.,Región Metropolitana de Santiago.,Superior universitaria completa.,30 a 44 años.,Asalariado/a,Entre $600.000 y $1.099.000,No,No
28712,2023-08-21 21:27:37,8,2023-08-21 21:28:44,1,1,1,1,1,1,1,1,No solucionó su Reclamo.,Me hubiera gustado recibir información con mayor frecuencia.,1,1,1,1,1,Masculino.,Región de Valparaíso.,Superior técnico profesional completa.,30 a 44 años.,Trabajador/a por cuenta propia,$1.100.000 o más,No,No
28713,2023-08-21 21:51:51,8,2023-08-21 21:56:14,5,1,1,4,5,2,2,7,No solucionó su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,5,1,3,3,2,Masculino.,Región del Maule.,Superior universitaria completa.,18 a 29 años.,Desempleado/a o desocupado/a,Menos de $300.000,No,No
28715,2023-08-22 0:38:36,8,2023-08-22 0:42:18,6,7,6,5,5,5,5,6,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,6,6,7,9,6,Masculino.,Región del Libertador General Bernardo O’Higgins.,Superior universitaria completa.,45 a 64 años.,Asalariado/a directivo/a o gerente,$1.100.000 o más,No,No
28718,2023-08-22 8:29:46,8,2023-08-22 8:34:22,6,6,6,5,4,4,5,5,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,5,6,6,9,6,Masculino.,Región Metropolitana de Santiago.,Superior universitaria completa.,45 a 64 años.,Asalariado/a,$1.100.000 o más,No,No
28719,2023-08-22 9:30:54,8,2023-08-22 9:32:56,7,7,7,7,7,7,7,7,Solucionó completamente su Reclamo.,El SERNAC me envió información con la frecuencia adecuada.,7,7,7,10,7,Femenino.,Región de Atacama.,Media completa.,30 a 44 años.,Desempleado/a o desocupado/a,Menos de $300.000,No,No
